,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin,dec_7_drift_from_origin
139,2.6643276e-05,3.1530857e-05,3.2424927e-05,3.2544136e-05,3.1650066e-05,3.33786e-05,3.71933e-05
140,1.0728836e-06,1.4901161e-06,1.0728836e-06,1.6093254e-06,1.7881393e-07,1.4901161e-06,1.1920929e-06
141,1.4305115e-06,5.1259995e-06,1.0728836e-05,1.3768673e-05,1.6987324e-05,2.026558e-05,1.9967556e-05
142,3.2186508e-06,6.556511e-06,1.2218952e-05,1.4364719e-05,1.5377998e-05,1.847744e-05,1.8656254e-05
143,4.708767e-06,1.04904175e-05,1.6331673e-05,2.014637e-05,2.4318695e-05,2.8312206e-05,2.9325485e-05
144,2.9802322e-07,4.7683716e-07,5.9604645e-08,1.1920929e-07,-3.5762787e-07,-8.34465e-07,-2.3841858e-07
145,0.00010418892,0.00010848045,0.000110030174,0.00012516975,0.00012153387,0.00012207031,0.00013148785
146,1.5676022e-05,1.5676022e-05,1.758337e-05,1.8119812e-05,1.5974045e-05,1.6093254e-05,1.92523e-05
147,7.033348e-06,1.0371208e-05,1.680851e-05,2.0563602e-05,2.1636486e-05,2.4676323e-05,2.6106834e-05
148,1.5854836e-05,1.9073486e-05,1.9311905e-05,1.9550323e-05,2.026558e-05,2.169609e-05,2.2888184e-05
149,-5.9604645e-07,-3.5762787e-07,-4.7683716e-07,0.0,-4.7683716e-07,-1.1920929e-07,-3.5762787e-07
150,1.1920929e-07,4.7683716e-07,0.0,5.364418e-07,2.9802322e-07,0.0,1.1920929e-07
151,-3.5762787e-07,-4.7683716e-07,-3.5762787e-07,-4.7683716e-07,-1.1920929e-07,-1.1920929e-07,-8.34465e-07
152,1.8656254e-05,1.9907951e-05,2.014637e-05,2.0742416e-05,1.9490719e-05,1.9609928e-05,2.1219254e-05
