,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm
36134,0.2272842,0.22672938,0.22585948,0.2264333
36135,0.32063746,0.32095474,0.3210151,0.3212806
36136,0.43767157,0.4371883,0.43738595,0.4379097
36137,0.26857114,0.26882696,0.26910076,0.26962316
36138,0.23689838,0.23699172,0.23738095,0.23746619
36139,0.37788078,0.3781122,0.37920523,0.3791545
36140,0.41103622,0.4107893,0.41104326,0.41124377
36141,0.21308345,0.21348436,0.21334508,0.21334694
36142,0.36901578,0.36905426,0.3699438,0.37014803
36143,0.2586157,0.2584118,0.2581261,0.258412
36144,0.29588032,0.29527855,0.29506058,0.29500562
36145,0.60641587,0.60664433,0.6069688,0.6073266
36146,0.32744542,0.32742703,0.32722294,0.32779437
36147,0.48657668,0.48643523,0.4864002,0.48701242
36148,0.2579683,0.25793135,0.2572925,0.25769287
36149,0.2144205,0.21419525,0.21446519,0.21419227
36150,0.25532886,0.25508097,0.25472885,0.25406772
36151,0.33153254,0.33176452,0.33197558,0.3318932
36152,0.2701008,0.27045038,0.27031654,0.2708151
36153,0.43661487,0.4364419,0.4368772,0.43719298
36154,0.33491158,0.33490273,0.33549774,0.335742
36155,0.23440783,0.23426047,0.23431689,0.23467235
36156,0.5554137,0.55542797,0.55579144,0.5563021
36157,0.2313068,0.23160693,0.23145725,0.23172837
36158,0.23286463,0.23316047,0.23351358,0.23358755
36159,0.23140725,0.23220728,0.23289584,0.23282142
36160,0.35661945,0.3566035,0.3575046,0.35776684
36161,0.57185036,0.57211,0.5723759,0.5728123
36162,0.2518995,0.25180674,0.2519891,0.25255978
36163,0.20535852,0.20537232,0.20523182,0.20558497
36164,0.26481792,0.26505116,0.26427087,0.26426235
36165,0.27305242,0.2729678,0.2736045,0.2738999
36166,0.54524285,0.545278,0.54567236,0.5461135
36167,0.27561033,0.27684006,0.27809215,0.27789968
36168,0.2556438,0.25549296,0.2554794,0.255702
36169,0.22782348,0.22807296,0.22822896,0.22873762
36170,0.25502437,0.25563377,0.25623184,0.2571036
36171,0.26726896,0.2679346,0.2688284,0.26883823
36172,0.23193842,0.23294303,0.23357292,0.2340571
36173,0.2651818,0.2638131,0.26292053,0.2622384
36174,0.26148206,0.26125348,0.2613099,0.26161233
36175,0.1995059,0.19973095,0.2002545,0.20044477
36176,0.24224961,0.24274804,0.2427431,0.24265167
36177,0.251742,0.2519461,0.25276032,0.2526627
36178,0.27543247,0.2742252,0.27395964,0.27367616
36179,0.6189857,0.6192438,0.61967075,0.6199009
36180,0.23073068,0.23012513,0.22984521,0.22982158
36181,0.2423932,0.24250168,0.24252075,0.24327621
36182,0.31261298,0.31250417,0.3127753,0.31197762
36183,0.27451164,0.27402705,0.27387387,0.27399677
36184,0.21030557,0.21050735,0.21059905,0.21094829
36185,0.32896695,0.33005297,0.330934,0.3315757
36186,0.24057293,0.2405088,0.24058525,0.24108596
36187,0.45913708,0.45963523,0.4595458,0.4602449
36188,0.45902663,0.45933655,0.45940968,0.46018812
36189,0.45766965,0.45788145,0.45825684,0.45870513
36190,0.6608521,0.654968,0.658105,0.65400934
36191,0.6055717,0.60596544,0.6062444,0.6066986
36192,0.4779778,0.47794867,0.47790384,0.4778364
36193,0.4221746,0.42256436,0.42308444,0.42372024
36194,0.2620829,0.26250687,0.26259428,0.2625981
36195,0.24683763,0.24752821,0.24784178,0.24833313
36196,0.24475735,0.24456683,0.24446228,0.24491711
36197,0.32080203,0.3210451,0.32096034,0.3215809
36198,0.23760328,0.23718555,0.23692329,0.23755854
36199,0.2760335,0.275483,0.27557823,0.27465805
36200,0.24786583,0.2485502,0.24885114,0.24937738
36201,0.24421462,0.24434327,0.24424803,0.24409892
36202,0.37481058,0.37461755,0.37453276,0.3745361
36203,0.29449835,0.29447412,0.29499403,0.2954659
36204,0.42183852,0.4217454,0.42195186,0.42204234
36205,0.37894222,0.3788581,0.37832808,0.37878883
36206,0.52695245,0.52699834,0.5272126,0.5273818
36207,0.4734477,0.47356525,0.4739739,0.47450888
36208,0.5090098,0.5093132,0.50940526,0.5096517
36209,0.20926192,0.20907319,0.20889448,0.209381
36210,0.25817254,0.2589978,0.25929335,0.260244
36211,0.5760422,0.57624316,0.57650304,0.5767383
36212,0.23639639,0.23665029,0.23623097,0.23620938
36213,0.23920082,0.23867497,0.23811862,0.23796485
36214,0.24917807,0.2487153,0.24779657,0.24745525
36215,0.24646088,0.24697289,0.24691084,0.24735384
36216,0.37927538,0.37909245,0.37917152,0.3794978
36217,0.23471977,0.23538572,0.2355868,0.23576829
36218,0.24206293,0.24194561,0.24168287,0.24169639
36219,0.24795626,0.248876,0.24965955,0.25001627
36220,0.2506538,0.25055373,0.25061902,0.25064445
36221,0.40923914,0.40997362,0.41064966,0.4109269
36222,0.23381798,0.23418567,0.23414822,0.23414817
36223,0.33646053,0.33703524,0.3368116,0.33770117
36224,0.2579649,0.25705773,0.2563316,0.25582182
36225,0.5375627,0.5379401,0.5387005,0.53924227
36226,0.20852406,0.20865236,0.20933871,0.20940956
36227,0.2751029,0.27558705,0.27602914,0.27637827
36228,0.6169737,0.6173046,0.61749744,0.617841
36229,0.24661525,0.24590984,0.24514212,0.24509522
36230,0.26015887,0.25927618,0.2585601,0.2586447
36231,0.39030004,0.38999555,0.39044666,0.39072648
36232,0.23503295,0.2351031,0.23535064,0.23598692
36233,0.22553192,0.22534005,0.22524686,0.22514173
36234,0.22576421,0.22618987,0.2264605,0.22648004
36235,0.22653465,0.22706324,0.22734852,0.22693673
36236,0.23282018,0.23319055,0.23321901,0.23357593
36237,0.21674438,0.21683283,0.21677564,0.21664384
36238,0.49125144,0.49120983,0.49131557,0.49133176
36239,0.25228304,0.2525229,0.2533252,0.25363272
36240,0.230376,0.23097804,0.23143724,0.2317364
36241,0.23630472,0.23681717,0.23708421,0.23740812
36242,0.23133017,0.23128557,0.23090605,0.2314257
36243,0.23687156,0.23649962,0.23665059,0.23624325
36244,0.30672002,0.30621624,0.3060633,0.3065519
36245,0.23797835,0.23883444,0.23971047,0.24057029
36246,0.45176256,0.4520072,0.45231006,0.45277274
36247,0.23302568,0.23333672,0.23301293,0.23318323
36248,0.27458093,0.2730472,0.27074766,0.26956016
36249,0.48629364,0.48444587,0.48303905,0.48179543
36250,0.21452147,0.21457793,0.21488117,0.21487737
36251,0.20540436,0.20556672,0.20582907,0.20617871
36252,0.20824704,0.20841786,0.20840551,0.20888954
36253,0.43860915,0.43888208,0.43915933,0.4400141
36254,0.24941647,0.2497347,0.25032905,0.25066072
36255,0.39824495,0.3994268,0.4010949,0.40250444
36256,0.5320483,0.531677,0.53181845,0.5321381
36257,0.67164344,0.67177093,0.67223775,0.6726696
36258,0.24808519,0.24901702,0.25025377,0.25110528
36259,0.25087118,0.25117177,0.2517767,0.25190818
36260,0.73569095,0.7358027,0.73596907,0.736276
36261,0.2590538,0.25923687,0.2590935,0.2591294
36262,0.22074541,0.22107472,0.22139913,0.22151393
36263,0.40085572,0.40102732,0.40119463,0.40174538
36264,0.24387124,0.24432985,0.24446534,0.2445168
36265,0.26751387,0.26784652,0.2685189,0.2686568
36266,0.24535678,0.24518642,0.2455321,0.24575016
36267,0.24308443,0.24316989,0.24317741,0.2428813
36268,0.3010113,0.30068025,0.3004595,0.30121747
36269,0.24292324,0.24328302,0.24389462,0.2440705
36270,0.24101551,0.24162693,0.24241294,0.24286184
36271,0.23555972,0.23539275,0.23531279,0.23534122
36272,0.2388784,0.23904374,0.23917419,0.23966081
36273,0.2487121,0.24870008,0.24898513,0.24929965
36274,0.2088465,0.20960258,0.21033625,0.21038622
36275,0.24897197,0.24946165,0.2492957,0.24941757
36276,0.24426769,0.24425185,0.24456452,0.24441719
36277,0.22251701,0.22257635,0.22302656,0.22353525
36278,0.88129157,0.8812449,0.88125944,0.88132405
36279,0.22262579,0.22291589,0.22342461,0.22327152
36280,0.22085714,0.22089556,0.2209738,0.22148031
36281,0.3183319,0.31843168,0.31844854,0.31932557
36282,0.39341897,0.3939633,0.39480302,0.39509228
36283,0.30099615,0.2993525,0.29811105,0.29840723
36284,0.3342402,0.3339144,0.33421415,0.33467
36285,0.23890853,0.23934987,0.23947668,0.23937553
36286,0.378704,0.37561917,0.3738193,0.3716056
36287,0.2818248,0.28181195,0.2820096,0.28202477
36288,0.2294567,0.22948374,0.22953585,0.23017181
36289,0.2465233,0.2465734,0.24648815,0.24675281
36290,0.2244593,0.22468273,0.22488722,0.22524463
36291,0.23700604,0.23730248,0.23784937,0.23809151
36292,0.2532239,0.25354245,0.25367704,0.2541096
36293,0.85897,0.85893613,0.85897154,0.8591122
36294,0.23518357,0.23573887,0.23547181,0.23639214
36295,0.2467681,0.24675548,0.24660549,0.24699338
36296,0.24467912,0.24533693,0.245885,0.2462197
36297,0.36884037,0.36919713,0.3697039,0.37022156
36298,0.25595373,0.25626674,0.25685096,0.25701538
36299,0.26858455,0.27013004,0.27077284,0.27116096
36300,0.24074303,0.24089922,0.24107149,0.24138944
36301,0.22740032,0.22748363,0.22803938,0.22864507
36302,0.22586897,0.22657216,0.22658463,0.22655788
36303,0.22306217,0.2235338,0.22414419,0.224592
36304,0.4432415,0.43311894,0.4262978,0.42860478
36305,0.45412177,0.45452273,0.4547814,0.45552075
36306,0.25337118,0.25336766,0.2530627,0.25354874
36307,0.97450274,0.9744695,0.9744555,0.9744412
36308,0.25970802,0.26004708,0.26040897,0.26033205
36309,0.5668034,0.56707275,0.56738436,0.56795835
36310,0.519316,0.51982707,0.5201356,0.5206737
36311,0.29606846,0.29616195,0.29589063,0.29555508
36312,0.36939803,0.3686538,0.36887798,0.36952314
36313,0.29075298,0.2910421,0.29162735,0.29180014
36314,0.28685394,0.2868106,0.28683695,0.28729257
36315,0.37576672,0.37606114,0.37605086,0.37616983
36316,0.2326427,0.23285401,0.23324883,0.23327845
36317,0.2279992,0.22848679,0.22822718,0.22852995
36318,0.23470664,0.23484439,0.23494512,0.23491114
36319,0.26309714,0.26329517,0.26306474,0.26321617
36320,0.20195751,0.20256329,0.20315985,0.20341983
36321,0.24769464,0.24739629,0.2463649,0.24732564
36322,0.29137164,0.29175174,0.29199752,0.29255334
36323,0.24206376,0.24266896,0.24302334,0.24354069
36324,0.28287217,0.28346837,0.28385794,0.2840139
36325,0.21778911,0.21834847,0.21842882,0.21877699
36326,0.22212122,0.22224532,0.2222756,0.2225303
36327,0.23569313,0.23593451,0.23590973,0.23637599
36328,0.23058937,0.23128884,0.23182938,0.23226726
36329,0.3501983,0.35011986,0.3504036,0.35053885
36330,0.33149397,0.33149943,0.33173567,0.33221895
36331,0.5055681,0.5056506,0.50572014,0.5062221
36332,0.31102955,0.30863112,0.30701,0.30690664
36333,0.26936638,0.26913,0.26870924,0.26826257
36334,0.29576886,0.29591295,0.2965409,0.29692453
36335,0.24545029,0.24535504,0.2456748,0.24557799
36336,0.33140373,0.33156028,0.33206612,0.33269057
36337,0.22844876,0.2283129,0.22828335,0.2282787
36338,0.4027274,0.40265998,0.4033531,0.403411
36339,0.24676673,0.24729444,0.24780999,0.2484214
36340,0.20416224,0.20446007,0.2045981,0.20464975
36341,0.4195934,0.41995326,0.42092702,0.42160505
36342,0.22646326,0.22645521,0.22632627,0.22652191
36343,0.21460846,0.21477416,0.21484494,0.21542524
36344,0.25602776,0.25625092,0.2560794,0.25532362
36345,0.2426179,0.24269043,0.24277589,0.24288897
36346,0.5526166,0.5529831,0.5534139,0.5537872
36347,0.2235604,0.22383247,0.22438638,0.22498226
36348,0.2503527,0.25120986,0.2515746,0.25236124
36349,0.34545055,0.3457871,0.3458252,0.34645402
36350,0.29378754,0.2943012,0.2950867,0.2952148
36351,0.5521666,0.5525293,0.55282724,0.5533725
36352,0.25656515,0.25686365,0.25752383,0.25779486
36353,0.25263286,0.25304738,0.25396103,0.25418514
36354,0.24961342,0.2496463,0.24952562,0.25005287
36355,0.29544485,0.29307073,0.29234263,0.2908743
36356,0.25633824,0.25622138,0.25546262,0.2558961
36357,0.27835608,0.2784333,0.27830666,0.27838287
36358,0.5319073,0.5324423,0.5330748,0.5337966
36359,0.25302064,0.25320557,0.2529841,0.25323215
36360,0.35005438,0.3503984,0.35071197,0.35078374
36361,0.22131635,0.22134541,0.22142686,0.22199161
36362,0.24467362,0.24516103,0.24537665,0.24570765
36363,0.37071925,0.37106928,0.3715786,0.37181717
36364,0.32341492,0.32389006,0.324219,0.3246613
36365,0.3975208,0.3978992,0.3984947,0.39924103
36366,0.2327546,0.23270565,0.23246416,0.23245005
36367,0.5084527,0.50859976,0.5086953,0.50929666
36368,0.40773767,0.40792972,0.40863428,0.4097934
36369,0.20290454,0.20339242,0.20372629,0.20397636
36370,0.24043792,0.24021137,0.2401968,0.23991318
36371,0.35116,0.34619543,0.34196666,0.34415826
36372,0.23966458,0.24043915,0.24081108,0.24124779
36373,0.31236285,0.31286356,0.3132451,0.3139855
36374,0.25363615,0.25341597,0.25369093,0.25354916
36375,0.3314095,0.33178338,0.33201188,0.33265662
36376,0.29147407,0.29172164,0.2923962,0.29218453
36377,0.24528645,0.24525476,0.24528904,0.24543084
36378,0.4720934,0.4723069,0.4725854,0.47313964
36379,0.4841627,0.48425493,0.48514172,0.48552555
36380,0.33198598,0.3327797,0.3336816,0.33359367
36381,0.22513014,0.22527021,0.22512427,0.22567587
36382,0.5567937,0.55733395,0.5575304,0.55812615
36383,0.29765517,0.29804385,0.2983349,0.29919487
36384,0.25598636,0.2557728,0.255641,0.2561437
36385,0.28212133,0.28169107,0.28147772,0.2809174
36386,0.2631024,0.26269263,0.26322928,0.26319623
36387,0.25895444,0.25996152,0.26023096,0.26087305
36388,0.22843383,0.22869648,0.22859073,0.22932602
36389,0.21863809,0.21907213,0.21923228,0.21908596
36390,0.2922186,0.2923169,0.2925144,0.29218084
36391,0.21300095,0.21329974,0.21343173,0.21410501
36392,0.24227378,0.24259508,0.24273027,0.24309295
36393,0.22709116,0.2270627,0.22692165,0.22733594
36394,0.24019936,0.24056706,0.24083993,0.24155591
36395,0.2751918,0.27532774,0.2758066,0.27650598
36396,0.23107603,0.23121783,0.2316019,0.23160365
36397,0.23273513,0.23326796,0.23350112,0.2338907
36398,0.24050944,0.24082577,0.24113996,0.24093278
36399,0.23349947,0.23372492,0.23426601,0.23478328
36400,0.42832616,0.42858875,0.42884663,0.42958188
36401,0.23957713,0.24017224,0.24069028,0.24072595
36402,0.22896105,0.22923376,0.2290486,0.22964555
36403,0.2103969,0.2107258,0.21113735,0.21139278
36404,0.23977637,0.23979318,0.24036963,0.24009235
36405,0.21955484,0.2206819,0.22149925,0.22194317
36406,0.24560015,0.24626744,0.24684744,0.24706219
36407,0.24262777,0.24314554,0.24340986,0.24390325
36408,0.38800701,0.38779226,0.3873733,0.38814723
36409,0.24266484,0.24275635,0.24273849,0.24334718
36410,0.21740262,0.21757212,0.21785638,0.21822716
36411,0.5625514,0.5627229,0.5629118,0.5630739
36412,0.2313918,0.23139343,0.23190972,0.23219864
36413,0.25511596,0.25537938,0.25579816,0.25667652
36414,0.22482917,0.2251956,0.22586769,0.22611003
36415,0.2661495,0.26615492,0.26593417,0.26575324
36416,0.21110852,0.21148823,0.21187939,0.21216014
36417,0.34526688,0.34482473,0.34487775,0.34441656
36418,0.45103496,0.4510257,0.45088318,0.45151484
36419,0.61090004,0.6109125,0.611129,0.6113446
36420,0.21428947,0.21418285,0.21394949,0.21401948
36421,0.2341782,0.23501948,0.23426118,0.2344654
36422,0.3741511,0.37411457,0.37456435,0.37533373
36423,0.25246748,0.25364187,0.25423178,0.25478873
36424,0.25112686,0.25122678,0.25182003,0.25230107
36425,0.26429918,0.26557568,0.2663565,0.26672834
36426,0.54662544,0.54678476,0.5471381,0.5477695
36427,0.24377544,0.24320492,0.24248521,0.2414856
36428,0.26566058,0.26627997,0.26698884,0.2666271
36429,0.26383272,0.26406437,0.26486278,0.26447052
36430,0.24896453,0.24914266,0.24931645,0.24942626
36431,0.22815593,0.22843127,0.22860178,0.22895485
36432,0.44841793,0.4488071,0.44927448,0.4503242
36433,0.3125686,0.31336913,0.31376576,0.31437147
36434,0.5320602,0.53210837,0.53210425,0.5323232
36435,0.23375395,0.23412704,0.23431917,0.23485331
36436,0.36527961,0.36528134,0.3657726,0.3662597
36437,0.24926724,0.24972162,0.24970669,0.25008062
36438,0.5984929,0.59875506,0.5989466,0.59916663
36439,0.24934544,0.24908231,0.24894209,0.24868996
36440,0.2701968,0.27026883,0.27045673,0.2711046
36441,0.26031235,0.26062924,0.2608887,0.26076522
36442,0.4141499,0.41449514,0.41511992,0.4153164
36443,0.31626308,0.31647378,0.31728676,0.3175602
36444,0.2502205,0.25094527,0.2509688,0.2510285
36445,0.25431168,0.25488442,0.25495154,0.25569004
36446,0.22173643,0.22218138,0.2224134,0.22289479
36447,0.4229377,0.42300352,0.42356658,0.4235002
36448,0.32964143,0.33042747,0.33074212,0.33119005
36449,0.24489166,0.24565576,0.24599323,0.24661264
36450,0.21939959,0.21956964,0.21899201,0.21932565
36451,0.25501758,0.25461075,0.2545337,0.2544039
36452,0.25309417,0.2527421,0.2516784,0.25201836
36453,0.29434204,0.2930477,0.29218194,0.29285377
36454,0.23799968,0.23868044,0.23879579,0.2396886
36455,0.24009691,0.23987697,0.2394797,0.23947832
36456,0.2748141,0.27372366,0.27246115,0.27260786
36457,0.2565195,0.25663325,0.25644916,0.2568268
36458,0.2175,0.2185551,0.21984899,0.22008741
36459,0.23051158,0.23043117,0.23040432,0.23109218
36460,0.21720114,0.21799684,0.21835019,0.21927257
36461,0.27011856,0.27036706,0.27024564,0.2702683
36462,0.25009188,0.24925925,0.24842711,0.2481824
36463,0.2186132,0.21852942,0.21850967,0.2184797
36464,0.2804535,0.28001726,0.27915397,0.27914858
36465,0.2537075,0.25398743,0.25400794,0.2541701
36466,0.3751062,0.3733827,0.37237248,0.37237448
36467,0.32084677,0.32123998,0.32159594,0.3215618
36468,0.22670363,0.22687183,0.22684367,0.22706072
36469,0.28312698,0.28228033,0.28152046,0.2804857
36470,0.22736715,0.22762103,0.22786635,0.2279203
36471,0.2850279,0.28533477,0.28589365,0.2867976
36472,0.24360286,0.2438416,0.2437097,0.24407859
36473,0.21704702,0.21789394,0.21832077,0.2182741
36474,0.20506756,0.20515503,0.20513797,0.20534095
36475,0.26619247,0.26779163,0.2724141,0.2757836
36476,0.22866909,0.22933024,0.22934315,0.22977132
36477,0.330021,0.33027148,0.33064288,0.331136
36478,0.29656678,0.29658422,0.29617018,0.29489434
36479,0.25205982,0.2527338,0.25257632,0.25316152
36480,0.25890115,0.25920564,0.25964963,0.2598987
36481,0.24386355,0.24400342,0.24388902,0.244127
36482,0.24597356,0.24636632,0.24637365,0.24677506
36483,0.24133673,0.24135539,0.2410362,0.24123323
36484,0.22758844,0.22812955,0.22848275,0.22903375
36485,0.29563853,0.2942273,0.29270998,0.29085976
36486,0.22391583,0.22420445,0.22403507,0.22463122
36487,0.23001748,0.23016314,0.22955172,0.22956918
36488,0.26379654,0.26402205,0.2640678,0.26486343
36489,0.27334946,0.27266327,0.27261555,0.27310133
36490,0.24361436,0.2434982,0.24359342,0.24423511
36491,0.24889979,0.24840951,0.24832739,0.24817911
36492,0.31159753,0.31023964,0.30905977,0.30829442
36493,0.38378736,0.38388082,0.3840214,0.38417727
36494,0.26874933,0.26936585,0.26929042,0.2695967
36495,0.5388197,0.53906196,0.539535,0.53965837
36496,0.27599567,0.27635092,0.2762748,0.27648002
36497,0.24945699,0.24979015,0.24998036,0.250334
36498,0.22468042,0.22612903,0.2269839,0.22707158
36499,0.26620573,0.26599216,0.26586065,0.26571944
36500,0.25945655,0.25935578,0.25956142,0.2600979
36501,0.24484968,0.24529977,0.2459672,0.24603343
36502,0.48908052,0.48943004,0.48973215,0.48986337
36503,0.32228243,0.32234818,0.3224259,0.3228841
36504,0.3432677,0.34311172,0.34298813,0.34308895
36505,0.20496374,0.2051433,0.2051005,0.20527063
36506,0.21335201,0.2133643,0.21341155,0.21398117
36507,0.22667031,0.22686116,0.22666377,0.22673905
36508,0.23015796,0.23047784,0.2314802,0.23156987
36509,0.24410024,0.24436127,0.2444016,0.24467364
36510,0.25328717,0.2533986,0.25311473,0.2534523
36511,0.2272663,0.22741452,0.2276329,0.22806942
36512,0.21630575,0.2167325,0.21659566,0.21688268
36513,0.22668985,0.22690034,0.2272405,0.22746268
36514,0.50068706,0.50043374,0.50047475,0.50086033
36515,0.47182944,0.4724546,0.473003,0.47317025
36516,0.40414616,0.40442094,0.4044516,0.4051183
36517,0.26982698,0.26979947,0.27030173,0.2708657
36518,0.57932806,0.57909966,0.57936126,0.5795882
36519,0.7487113,0.7391884,0.73888665,0.7446635
36520,0.20711939,0.20721821,0.20736542,0.20732658
36521,0.24689075,0.2469775,0.2472001,0.24744865
36522,0.36724475,0.36726356,0.36713344,0.3677123
36523,0.25685593,0.2570821,0.25741893,0.2578954
36524,0.26823616,0.26716572,0.26627156,0.26485685
36525,0.2449602,0.24447185,0.24417602,0.24447218
36526,0.26613522,0.26700157,0.26751536,0.2683714
36527,0.3938606,0.3941651,0.39486483,0.39546764
36528,0.23024787,0.23037991,0.23072447,0.23103048
36529,0.22101423,0.22159463,0.22210631,0.222348
36530,0.525597,0.52510166,0.52544475,0.5256626
36531,0.43435144,0.43422666,0.4342496,0.434713
36532,0.6357038,0.6359373,0.6362914,0.6366271
36533,0.30623633,0.30653593,0.3064854,0.3069609
36534,0.27209193,0.27261373,0.2731272,0.27387613
36535,0.22701506,0.22699407,0.22692017,0.22719349
36536,0.31775245,0.31767002,0.31836984,0.31867808
